thing,ts,prop_odometer,prop_rpm,prop_speed,prop_speed_limit_delta,prop_tripmiles,prop_fuelecon,prop_fuellevel,loc_lat,loc_lng,loc_heading,loc_speed,loc_corrId,loc_streetNumber,loc_street,loc_city,loc_state,loc_zipCode,loc_country,attr_vin,attr_fueltank,attr_m2x_deviceid,attr_phoneno
352054050628750,1.426434755146E9,10434.0,2240.0,10.0,-17.0,0.0,5.0,27.6,51.08474,3.7761,206.5,13.0,,,Edmond Helderweirdtstraat,Gent,Vlaanderen,9041,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.426435207591E9,10437.0,1864.0,20.0,2.0,2.0,9.0,28.1,51.07023,3.73022,199.2,20.0,,,Terneuzenlaan,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.426435443899E9,10438.0,2210.0,13.0,-6.0,1.0,8.0,27.3,51.06384,3.72145,241.9,4.0,,,1 Groenebriel,Gent,Vlaanderen,9000,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.426435205259E9,10436.0,1179.0,11.0,-20.0,2.0,9.0,27.5,51.07058,3.73077,282.2,11.0,,,Houtdoklaan,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.426434935195E9,10435.0,1147.0,18.0,-19.0,0.0,9.0,27.6,51.0778,3.75279,244.0,18.0,,,Lourdesstraat,Gent,Vlaanderen,9041,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.426434785289E9,10434.0,2251.0,26.0,-6.0,0.0,6.0,27.6,51.08239,3.77574,166.7,10.0,,,Groenstraat,Gent,Vlaanderen,9041,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.426435115294E9,10436.0,1781.0,0.0,-4.0,0.0,10.0,28.7,51.07649,3.74662,358.5,28.0,,,Singel,Gent,Vlaanderen,9041,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.426434815436E9,10435.0,1523.0,22.0,-4.0,0.0,7.0,27.6,51.08158,3.77222,254.8,26.0,,,Groenstraat,Gent,Vlaanderen,9041,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.426435205331E9,10436.0,1495.0,11.0,-7.0,2.0,9.0,27.5,51.07058,3.73077,282.2,11.0,,,Houtdoklaan,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.426435296312E9,10437.0,0.0,24.0,0.0,1.0,0.0,27.9,51.06823,3.72959,0.0,0.0,,,Voormuide,Gent,Vlaanderen,,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.426435415397E9,10438.0,1298.0,4.0,-6.0,1.0,8.0,28.5,51.06457,3.72247,153.6,12.0,,,Vogelenzangpark,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815355704E9,8137.0,1131.0,9.0,-17.0,61.0,7.0,7.5,51.02196,3.70949,0.0,9.0,,,Oudenaardsesteenweg,Gent,Vlaanderen,9000 Gent,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420814966359E9,8136.0,1050.0,6.0,0.0,61.0,0.0,7.8,51.02902,3.72212,0.0,4.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815080663E9,8136.0,1049.0,0.0,0.0,61.0,3.0,7.8,51.02902,3.72212,0.0,4.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815779701E9,8142.0,1621.0,56.0,1.0,61.0,14.0,6.7,51.0652,3.65959,341.2,72.0,,,Binnenring-Drongen,Gent,Vlaanderen,9030,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815385188E9,8137.0,2711.0,21.0,-10.0,61.0,7.0,7.5,51.02196,3.70949,0.0,9.0,,,Oudenaardsesteenweg,Gent,Vlaanderen,9000 Gent,BE,YV1MV8481E2086208,null,null,null
359138032653805,1.420814314852E9,2460.0,1742.0,0.0,0.0,0.0,11.0,null,26.46505,-81.7678,168.4,30.0,,,11009 FGCU Blvd N,Ft Myers,FL,33913,US,0,15,null,null
352054050628750,1.420815800877E9,8144.0,1549.0,54.0,-1.0,61.0,16.0,5.9,51.08729,3.67701,74.5,57.0,,,Industrieweg,Gent,Vlaanderen,9030,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815500728E9,8139.0,2067.0,59.0,42.0,61.0,10.0,7.1,51.0316,3.69899,313.2,60.0,,,Binnenring-Sint-Denijs,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
359138032653805,1.420814314706E9,2460.0,1742.0,30.0,0.0,0.0,6.0,null,26.47006,-81.77414,162.6,14.0,,,FGCU Lake Pkwy W,Ft Myers,FL,33913,US,0,15,null,null
352054050628750,1.420815440984E9,8138.0,2067.0,60.0,42.0,61.0,10.0,7.1,51.02077,3.70659,236.7,21.0,,,Jean Raystraat,Gent,Vlaanderen,9000,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816160909E9,8145.0,2292.0,10.0,-21.0,61.0,16.0,5.9,51.09277,3.72218,249.9,24.0,,,Watlingtonstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816110725E9,8145.0,837.0,12.0,-33.0,61.0,16.0,5.9,51.09329,3.72289,158.9,25.0,,,Zeeschipstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815860845E9,8144.0,1591.0,9.0,-26.0,61.0,18.0,5.9,51.09725,3.70832,48.9,29.0,,,Industrieweg,Gent,Vlaanderen,9032,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815260691E9,8136.0,2487.0,26.0,-5.0,61.0,4.0,7.5,51.02628,3.71985,240.1,24.0,,,De Pintelaan,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816162221E9,8145.0,2274.0,18.0,-21.0,61.0,16.0,5.9,51.0925,3.72099,0.0,10.0,,,Watlingtonstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
359138032653805,1.420814098042E9,2460.0,1839.0,14.0,-16.0,0.0,0.0,null,26.47006,-81.77414,162.6,14.0,,,FGCU Lake Pkwy W,Ft Myers,FL,33913,US,0,15,null,null
352054050628750,1.420815781533E9,8143.0,1632.0,57.0,2.0,61.0,15.0,6.4,51.08124,3.65869,5.1,56.0,,,Binnenring-Vinderhoute,Lovendegem,Vlaanderen,9921,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815260622E9,8136.0,2269.0,26.0,6.0,61.0,4.0,7.5,51.02628,3.71985,240.1,24.0,,,De Pintelaan,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816122609E9,8145.0,837.0,24.0,-33.0,61.0,16.0,5.9,51.09329,3.72289,158.9,25.0,,,Zeeschipstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815324338E9,8137.0,2487.0,14.0,-5.0,61.0,5.0,7.5,51.02549,3.71796,236.9,26.0,,,De Pintelaan,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815920948E9,8145.0,3052.0,0.0,-34.0,61.0,17.0,5.9,51.09775,3.70925,49.8,9.0,,,Industrieweg,Gent,Vlaanderen,9032,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816107969E9,8145.0,1558.0,25.0,-20.0,61.0,16.0,5.9,51.09406,3.72241,156.8,34.0,,,Zeeschipstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815500916E9,8139.0,2025.0,59.0,4.0,61.0,12.0,7.1,51.0316,3.69899,313.2,60.0,,,Binnenring-Sint-Denijs,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815212685E9,8136.0,2317.0,13.0,-5.0,61.0,3.0,7.5,51.02746,3.72224,0.0,0.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815355643E9,8137.0,850.0,9.0,-17.0,61.0,7.0,7.5,51.02226,3.71036,233.4,14.0,,,De Pintelaan,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.42081610669E9,8145.0,2217.0,34.0,-7.0,61.0,16.0,5.9,51.09486,3.72175,148.2,38.0,,,Zeeschipstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815779682E9,8142.0,1621.0,56.0,1.0,61.0,14.0,6.7,51.0652,3.65959,341.2,72.0,,,Binnenring-Drongen,Gent,Vlaanderen,9030,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815246553E9,8136.0,2317.0,24.0,-5.0,61.0,3.0,7.5,51.02746,3.72224,0.0,0.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816162261E9,8145.0,2274.0,18.0,-21.0,61.0,16.0,5.9,51.0925,3.72099,0.0,10.0,,,Watlingtonstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
359138032653805,1.420814314707E9,2460.0,1839.0,30.0,-16.0,0.0,6.0,null,26.47006,-81.77414,162.6,14.0,,,FGCU Lake Pkwy W,Ft Myers,FL,33913,US,0,15,null,null
352054050628750,1.420815779778E9,8142.0,1621.0,56.0,1.0,61.0,15.0,6.7,51.0652,3.65959,341.2,72.0,,,Binnenring-Drongen,Gent,Vlaanderen,9030,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.42081610676E9,8145.0,2023.0,34.0,-11.0,61.0,16.0,5.9,51.09406,3.72241,156.8,34.0,,,Zeeschipstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815324338E9,8137.0,850.0,14.0,-17.0,61.0,5.0,7.5,51.02226,3.71036,233.4,14.0,,,De Pintelaan,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816040851E9,8145.0,1367.0,24.0,-19.0,61.0,17.0,5.9,51.10009,3.71495,140.8,24.0,,,Zeeschipstraat,Gent,Vlaanderen,9032,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815921094E9,8145.0,0.0,0.0,-34.0,61.0,0.0,5.9,51.09903,3.71151,0.0,0.0,,,Evergemsesteenweg,Gent,Vlaanderen,9032,BE,YV1MV8481E2086208,null,null,null
359138032653805,1.420814098027E9,2460.0,0.0,14.0,0.0,0.0,0.0,null,26.47146,-81.7729,0.0,0.0,,,18630 Verona Lago Dr,Miromar Lakes,FL,33913-8901,US,0,15,null,null
352054050628750,1.420816109509E9,8145.0,1558.0,18.0,-27.0,61.0,16.0,5.9,51.09329,3.72289,158.9,25.0,,,Zeeschipstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815778286E9,8141.0,2468.0,72.0,17.0,61.0,14.0,6.7,51.05804,3.66601,320.2,60.0,,,Binnenring-Drongen,Gent,Vlaanderen,9030,BE,YV1MV8481E2086208,null,null,null
359138032653805,1.420814314757E9,2460.0,1742.0,30.0,0.0,0.0,6.0,null,26.47006,-81.77414,162.6,14.0,,,FGCU Lake Pkwy W,Ft Myers,FL,33913,US,0,15,null,null
359138032653805,1.42081431495E9,2460.0,0.0,0.0,0.0,0.0,14.0,null,26.46017,-81.7721,0.0,0.0,,,10559 FGCU Blvd S,Ft Myers,FL,33913,US,0,15,null,null
352054050628750,1.420815774169E9,8140.0,2044.0,60.0,5.0,61.0,12.0,7.1,51.03922,3.68107,333.9,59.0,,,Binnenring-Drongen,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815080661E9,8136.0,1049.0,0.0,0.0,61.0,3.0,7.8,51.02902,3.72212,0.0,4.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.42081616097E9,8145.0,1266.0,10.0,-21.0,61.0,16.0,5.9,51.09277,3.72218,249.9,24.0,,,Watlingtonstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815385344E9,8137.0,2125.0,21.0,-10.0,61.0,8.0,7.5,51.02196,3.70949,0.0,9.0,,,Oudenaardsesteenweg,Gent,Vlaanderen,9000 Gent,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.42081577433E9,8140.0,2044.0,60.0,5.0,61.0,13.0,7.1,51.03922,3.68107,333.9,59.0,,,Binnenring-Drongen,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815779646E9,8142.0,1621.0,56.0,1.0,61.0,14.0,6.7,51.0652,3.65959,341.2,72.0,,,Binnenring-Drongen,Gent,Vlaanderen,9030,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815140744E9,8136.0,0.0,0.0,0.0,61.0,0.0,7.5,51.02795,3.72225,0.0,0.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815800878E9,8144.0,1549.0,54.0,-1.0,61.0,16.0,5.9,51.08729,3.67701,74.5,57.0,,,Industrieweg,Gent,Vlaanderen,9030,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815201964E9,8136.0,0.0,0.0,0.0,61.0,0.0,7.5,51.02746,3.72224,0.0,0.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815845773E9,8144.0,1280.0,29.0,-26.0,61.0,18.0,5.9,51.09223,3.69614,63.2,54.0,,,Industrieweg,Gent,Vlaanderen,9032,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815860863E9,8144.0,1591.0,9.0,-26.0,61.0,18.0,5.9,51.09725,3.70832,48.9,29.0,,,Industrieweg,Gent,Vlaanderen,9032,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420814966284E9,8136.0,0.0,6.0,0.0,61.0,0.0,7.8,51.02902,3.72212,0.0,4.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815201922E9,8136.0,0.0,0.0,0.0,61.0,0.0,7.5,51.02746,3.72224,0.0,0.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815080777E9,8136.0,847.0,0.0,0.0,61.0,3.0,7.8,51.02902,3.72212,0.0,4.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815775526E9,8140.0,2040.0,60.0,5.0,61.0,14.0,7.1,51.0527,3.67389,319.6,60.0,,,Binnenring-Drongen,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815212629E9,8136.0,0.0,13.0,0.0,61.0,0.0,7.5,51.02746,3.72224,0.0,0.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.42081538463E9,8137.0,2711.0,16.0,-17.0,61.0,7.0,7.5,51.02196,3.70949,0.0,9.0,,,Oudenaardsesteenweg,Gent,Vlaanderen,9000 Gent,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815897195E9,8144.0,3052.0,21.0,-34.0,61.0,17.0,5.9,51.09775,3.70925,49.8,9.0,,,Industrieweg,Gent,Vlaanderen,9032,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815384609E9,8137.0,1131.0,16.0,-17.0,61.0,7.0,7.5,51.02196,3.70949,0.0,9.0,,,Oudenaardsesteenweg,Gent,Vlaanderen,9000 Gent,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815020761E9,8136.0,1524.0,4.0,0.0,61.0,3.0,7.8,51.02902,3.72212,0.0,4.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.42081610669E9,8145.0,2217.0,34.0,-7.0,61.0,16.0,5.9,51.09486,3.72175,148.2,38.0,,,Zeeschipstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815897203E9,8144.0,3052.0,21.0,-26.0,61.0,18.0,5.9,51.09775,3.70925,49.8,9.0,,,Industrieweg,Gent,Vlaanderen,9032,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815920981E9,8145.0,0.0,0.0,-34.0,61.0,17.0,5.9,51.09903,3.71151,0.0,0.0,,,Evergemsesteenweg,Gent,Vlaanderen,9032,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816163746E9,8146.0,699.0,0.0,-21.0,61.0,16.0,5.5,51.0925,3.72099,0.0,10.0,,,Watlingtonstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.42081609465E9,8145.0,1367.0,38.0,-19.0,61.0,16.0,5.9,51.10009,3.71495,140.8,24.0,,,Zeeschipstraat,Gent,Vlaanderen,9032,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815775597E9,8140.0,2040.0,60.0,5.0,61.0,14.0,7.1,51.0527,3.67389,319.6,60.0,,,Binnenring-Drongen,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815080706E9,8136.0,847.0,0.0,0.0,61.0,3.0,7.8,51.02902,3.72212,0.0,4.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816191261E9,8146.0,0.0,0.0,0.0,10.0,0.0,5.5,51.09183,3.72138,0.0,0.0,,,Watlingtonstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816163669E9,8146.0,2274.0,0.0,-21.0,61.0,16.0,5.9,51.0925,3.72099,0.0,10.0,,,Watlingtonstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815246553E9,8136.0,2269.0,24.0,6.0,61.0,3.0,7.5,51.02746,3.72224,0.0,0.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816122609E9,8145.0,2292.0,24.0,-21.0,61.0,16.0,5.9,51.09329,3.72289,158.9,25.0,,,Zeeschipstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816108049E9,8145.0,1558.0,25.0,-20.0,61.0,16.0,5.9,51.09406,3.72241,156.8,34.0,,,Zeeschipstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815778366E9,8141.0,2468.0,72.0,17.0,61.0,14.0,6.7,51.05804,3.66601,320.2,60.0,,,Binnenring-Drongen,Gent,Vlaanderen,9030,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815324412E9,8137.0,850.0,14.0,-17.0,61.0,5.0,7.5,51.02226,3.71036,233.4,14.0,,,De Pintelaan,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.42081598097E9,8145.0,0.0,0.0,-34.0,61.0,0.0,5.9,51.09903,3.71151,0.0,0.0,,,Evergemsesteenweg,Gent,Vlaanderen,9032,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815418598E9,8137.0,2636.0,31.0,-10.0,61.0,8.0,7.5,51.02077,3.70659,236.7,21.0,,,Jean Raystraat,Gent,Vlaanderen,9000,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816191093E9,8146.0,0.0,0.0,-21.0,10.0,16.0,5.5,51.09183,3.72138,0.0,0.0,,,Watlingtonstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815020853E9,8136.0,1049.0,4.0,0.0,61.0,3.0,7.8,51.02902,3.72212,0.0,4.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815140616E9,8136.0,847.0,0.0,0.0,61.0,3.0,7.8,51.02795,3.72225,0.0,0.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.42081499073E9,8136.0,1524.0,8.0,0.0,61.0,2.0,7.8,51.02902,3.72212,0.0,4.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.42081541859E9,8137.0,2125.0,31.0,-10.0,61.0,8.0,7.5,51.02077,3.70659,236.7,21.0,,,Jean Raystraat,Gent,Vlaanderen,9000,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815202012E9,8136.0,0.0,0.0,0.0,61.0,0.0,7.5,51.02746,3.72224,0.0,0.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815384609E9,8137.0,2711.0,16.0,-15.0,61.0,7.0,7.5,51.02196,3.70949,0.0,9.0,,,Oudenaardsesteenweg,Gent,Vlaanderen,9000 Gent,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815981057E9,8145.0,849.0,0.0,-34.0,61.0,17.0,5.9,51.09903,3.71151,0.0,0.0,,,Evergemsesteenweg,Gent,Vlaanderen,9032,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815324338E9,8137.0,2487.0,14.0,-5.0,61.0,5.0,7.5,51.02549,3.71796,236.9,26.0,,,De Pintelaan,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815781533E9,8143.0,1621.0,57.0,1.0,61.0,15.0,6.7,51.08124,3.65869,5.1,56.0,,,Binnenring-Vinderhoute,Lovendegem,Vlaanderen,9921,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815020828E9,8136.0,1049.0,4.0,0.0,61.0,3.0,7.8,51.02902,3.72212,0.0,4.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815260621E9,8136.0,2487.0,26.0,-5.0,61.0,4.0,7.5,51.02628,3.71985,240.1,24.0,,,De Pintelaan,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816163668E9,8146.0,2274.0,0.0,-21.0,61.0,16.0,5.9,51.0925,3.72099,0.0,10.0,,,Watlingtonstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.42081580097E9,8144.0,1549.0,54.0,-1.0,61.0,17.0,5.9,51.09223,3.69614,63.2,54.0,,,Industrieweg,Gent,Vlaanderen,9032,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815260621E9,8136.0,2269.0,26.0,6.0,61.0,4.0,7.5,51.02628,3.71985,240.1,24.0,,,De Pintelaan,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815140675E9,8136.0,0.0,0.0,0.0,61.0,3.0,7.5,51.02795,3.72225,0.0,0.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.42081612266E9,8145.0,2292.0,24.0,-21.0,61.0,16.0,5.9,51.09329,3.72289,158.9,25.0,,,Zeeschipstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815860925E9,8144.0,1591.0,9.0,-26.0,61.0,18.0,5.9,51.09725,3.70832,48.9,29.0,,,Industrieweg,Gent,Vlaanderen,9032,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420814990721E9,8136.0,1050.0,8.0,0.0,61.0,2.0,7.8,51.02902,3.72212,0.0,4.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420814990789E9,8136.0,1524.0,8.0,0.0,61.0,3.0,7.8,51.02902,3.72212,0.0,4.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420814966284E9,8136.0,0.0,6.0,0.0,61.0,0.0,7.8,51.02902,3.72212,0.0,4.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816162188E9,8145.0,1266.0,18.0,-21.0,61.0,16.0,5.9,51.0925,3.72099,0.0,10.0,,,Watlingtonstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816107969E9,8145.0,2023.0,25.0,-11.0,61.0,16.0,5.9,51.09406,3.72241,156.8,34.0,,,Zeeschipstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815385188E9,8137.0,2711.0,21.0,-15.0,61.0,7.0,7.5,51.02196,3.70949,0.0,9.0,,,Oudenaardsesteenweg,Gent,Vlaanderen,9000 Gent,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816094658E9,8145.0,2217.0,38.0,-19.0,61.0,16.0,5.9,51.10009,3.71495,140.8,24.0,,,Zeeschipstraat,Gent,Vlaanderen,9032,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815324444E9,8137.0,850.0,14.0,-17.0,61.0,7.0,7.5,51.02226,3.71036,233.4,14.0,,,De Pintelaan,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815385273E9,8137.0,2125.0,21.0,-10.0,61.0,7.0,7.5,51.02196,3.70949,0.0,9.0,,,Oudenaardsesteenweg,Gent,Vlaanderen,9000 Gent,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815440847E9,8137.0,2636.0,60.0,13.0,61.0,7.0,7.5,51.02077,3.70659,236.7,21.0,,,Jean Raystraat,Gent,Vlaanderen,9000,BE,YV1MV8481E2086208,null,null,null
359138032653805,1.420814314706E9,2460.0,1839.0,30.0,-16.0,0.0,6.0,null,26.47006,-81.77414,162.6,14.0,,,FGCU Lake Pkwy W,Ft Myers,FL,33913,US,0,15,null,null
352054050628750,1.420815981033E9,8145.0,849.0,0.0,-34.0,61.0,0.0,5.9,51.09903,3.71151,0.0,0.0,,,Evergemsesteenweg,Gent,Vlaanderen,9032,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.42081619115E9,8146.0,0.0,0.0,-21.0,10.0,16.0,5.5,51.09183,3.72138,0.0,0.0,,,Watlingtonstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420814966357E9,8136.0,1050.0,6.0,0.0,61.0,0.0,7.8,51.02902,3.72212,0.0,4.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420815246595E9,8136.0,2269.0,24.0,6.0,61.0,4.0,7.5,51.02746,3.72224,0.0,0.0,,,Zwijnaardsesteenweg,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
352054050628750,1.420816186071E9,8146.0,699.0,0.0,-21.0,61.0,16.0,5.5,51.09183,3.72138,0.0,0.0,,,Watlingtonstraat,Gent,Vlaanderen,9000;9042,BE,YV1MV8481E2086208,null,null,null
