thing,ts,prop_brhum,prop_lrlight,prop_offlight,prop_lrtemp,prop_offhum,prop_offtemp,prop_brlight,prop_brtemp,prop_lrhum,loc_lat,loc_lng,loc_heading,loc_speed,loc_corrId,loc_streetNumber,loc_street,loc_city,loc_state,loc_zipCode,loc_country,attr_m2x_deviceid
homehvac,1.424789218253E9,45.0,66.800003,87.0,77.400002,42.0,75.0,5.0,73.699997,50.099998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424789689224E9,45.0,73.5,91.0,77.400002,42.0,75.0,5.0,73.699997,50.099998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424791962849E9,45.0,63.799999,95.0,78.400002,42.0,76.0,9.0,73.699997,49.099998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424788705806E9,45.0,66.800003,87.0,77.400002,42.0,75.0,5.0,73.699997,50.099998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424788588719E9,45.0,73.5,87.0,77.400002,42.0,75.0,5.0,73.699997,51.099998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424790178216E9,45.0,66.800003,91.0,77.400002,42.0,75.0,5.0,73.699997,50.099998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424788726735E9,45.0,73.5,87.0,77.400002,42.0,75.0,5.0,73.699997,50.099998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424791251673E9,45.0,66.800003,95.0,78.400002,42.0,75.0,9.0,73.699997,49.099998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424791430713E9,45.0,66.800003,95.0,78.400002,42.0,75.0,9.0,73.699997,49.099998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424789370716E9,45.0,73.5,87.0,77.400002,42.0,75.0,5.0,73.699997,50.099998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424791128213E9,45.0,66.800003,91.0,78.400002,42.0,75.0,9.0,73.699997,50.099998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424790566218E9,45.0,66.800003,91.0,78.400002,42.0,75.0,5.0,73.699997,50.099998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424788685717E9,45.0,73.5,87.0,77.400002,42.0,75.0,5.0,73.699997,50.099998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424791133213E9,45.0,66.800003,91.0,78.400002,42.0,75.0,9.0,73.699997,49.099998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424791491208E9,45.0,66.800003,95.0,78.400002,42.0,76.0,9.0,73.699997,49.099998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424788040713E9,45.0,68.300003,83.0,77.400002,42.0,75.0,5.0,73.699997,51.099998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.419023608273E9,43.0,20.299999,0.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025191287E9,43.0,44.299999,30.0,75.599998,43.0,74.199997,9.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026847805E9,43.0,11.4,9.0,75.599998,44.0,74.199997,0.0,74.0,52.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419023667784E9,43.0,20.299999,6.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025468283E9,43.0,33.400002,14.0,75.599998,43.0,74.199997,9.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419024580324E9,43.0,39.799999,47.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41902474781E9,43.0,39.799999,42.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419024810285E9,43.0,39.799999,42.0,75.599998,44.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025768269E9,43.0,33.400002,23.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025499808E9,43.0,28.1,14.0,75.599998,43.0,74.199997,9.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41902486829E9,43.0,39.799999,38.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419023534445E9,43.0,29.9,1.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41902541079E9,43.0,33.400002,24.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025217283E9,43.0,51.799999,30.0,75.599998,43.0,74.199997,9.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026127786E9,43.0,27.799999,13.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419023777278E9,43.0,56.799999,22.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419027327788E9,43.0,5.6,4.0,75.599998,44.0,74.199997,0.0,74.0,53.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419023746439E9,43.0,44.299999,22.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025948287E9,43.0,33.400002,18.0,75.599998,43.0,74.199997,9.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025307304E9,43.0,31.9,24.0,75.599998,44.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41902601577E9,43.0,27.799999,18.0,75.599998,44.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419023907787E9,43.0,47.700001,43.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026393807E9,43.0,17.4,1.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41902672827E9,43.0,15.4,5.0,75.599998,43.0,74.199997,0.0,74.0,52.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026455768E9,43.0,17.4,1.0,75.599998,44.0,74.199997,0.0,74.0,51.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025288286E9,43.0,37.900002,24.0,75.599998,44.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026784306E9,43.0,11.4,5.0,75.599998,43.0,74.199997,0.0,74.0,52.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419023532426E9,43.0,39.400002,1.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025528288E9,43.0,28.1,10.0,75.599998,43.0,74.199997,9.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026247857E9,43.0,23.4,8.0,75.599998,43.0,74.199997,9.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419024092306E9,43.0,45.799999,47.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419027027784E9,43.0,9.6,8.0,75.599998,44.0,74.199997,0.0,74.0,52.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419024384771E9,43.0,45.799999,47.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025543308E9,43.0,23.9,10.0,75.599998,43.0,74.199997,9.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025228285E9,43.0,51.799999,34.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419024987395E9,43.0,39.799999,34.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025951304E9,43.0,27.799999,18.0,75.599998,43.0,74.199997,9.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419023729421E9,43.0,37.5,22.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025708268E9,43.0,28.1,17.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025275303E9,43.0,37.900002,34.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419027568032E9,43.0,5.6,0.0,75.599998,44.0,74.199997,0.0,74.0,53.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026788294E9,43.0,11.4,1.0,75.599998,44.0,74.199997,0.0,74.0,52.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026307788E9,43.0,23.4,8.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025232305E9,43.0,43.799999,34.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419023757439E9,43.0,48.799999,22.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.4190241448E9,43.0,50.299999,47.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025629789E9,43.0,28.1,10.0,75.599998,43.0,74.199997,9.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419023825811E9,43.0,52.299999,50.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026687268E9,43.0,15.4,5.0,75.599998,44.0,74.199997,0.0,74.0,52.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419027868288E9,43.0,5.6,9.0,75.599998,44.0,74.199997,0.0,74.0,54.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026668285E9,43.0,13.4,5.0,75.599998,44.0,74.199997,0.0,74.0,52.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025108283E9,43.0,35.599998,30.0,75.599998,43.0,74.199997,9.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419027327787E9,43.0,5.6,4.0,75.599998,44.0,74.199997,0.0,74.0,53.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025288285E9,43.0,37.900002,24.0,75.599998,44.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026578316E9,43.0,13.4,9.0,75.599998,44.0,74.199997,0.0,74.0,51.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026547823E9,43.0,17.4,9.0,75.599998,44.0,74.199997,0.0,74.0,51.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419023547429E9,43.0,20.299999,14.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41902541079E9,43.0,33.400002,24.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026967811E9,43.0,9.6,1.0,75.599998,44.0,74.199997,0.0,74.0,52.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026428288E9,43.0,17.4,1.0,75.599998,44.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419027567817E9,43.0,5.6,0.0,75.599998,44.0,74.199997,0.0,74.0,53.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41902636831E9,43.0,23.4,1.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419023880307E9,43.0,47.700001,50.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025047786E9,43.0,35.599998,30.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025948284E9,43.0,33.400002,18.0,75.599998,43.0,74.199997,9.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419024028284E9,43.0,47.700001,47.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026187773E9,43.0,23.4,8.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41902486829E9,43.0,39.799999,38.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419027838191E9,43.0,5.6,0.0,75.599998,44.0,74.199997,0.0,74.0,54.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41902406227E9,43.0,52.299999,47.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025468284E9,43.0,33.400002,14.0,75.599998,43.0,74.199997,9.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419027072284E9,43.0,5.6,8.0,75.599998,44.0,74.199997,0.0,74.0,52.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026070284E9,43.0,27.799999,13.0,75.599998,44.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026608337E9,43.0,13.4,5.0,75.599998,44.0,74.199997,0.0,74.0,51.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41902601577E9,43.0,27.799999,18.0,75.599998,44.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419023728419E9,43.0,37.5,6.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419027148289E9,43.0,5.6,8.0,75.599998,43.0,74.199997,0.0,74.0,53.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419024997285E9,43.0,35.599998,34.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026877277E9,43.0,9.6,9.0,75.599998,44.0,74.199997,0.0,74.0,52.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025142286E9,43.0,39.799999,30.0,75.599998,43.0,74.199997,9.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026184768E9,43.0,23.4,13.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419027210302E9,43.0,5.6,8.0,75.599998,44.0,74.199997,0.0,74.0,53.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419024628284E9,43.0,39.799999,38.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025357269E9,43.0,33.400002,24.0,75.599998,44.0,74.199997,9.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419023714771E9,43.0,27.700001,6.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419027508286E9,43.0,5.6,4.0,75.599998,43.0,74.199997,0.0,74.0,53.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41902378828E9,43.0,56.799999,50.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025648281E9,43.0,28.1,10.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419027139286E9,43.0,5.6,8.0,75.599998,44.0,74.199997,0.0,74.0,53.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025737289E9,43.0,33.400002,17.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419023512795E9,43.0,29.200001,1.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419023544454E9,43.0,20.299999,1.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025328303E9,43.0,37.900002,24.0,75.599998,44.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025350285E9,43.0,37.900002,24.0,75.599998,44.0,74.199997,9.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025827788E9,43.0,33.400002,23.0,75.599998,44.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419026788286E9,43.0,11.4,1.0,75.599998,43.0,74.199997,0.0,74.0,52.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025228285E9,43.0,51.799999,34.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419025887787E9,43.0,33.400002,23.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419027267786E9,43.0,5.6,8.0,75.599998,43.0,74.199997,0.0,74.0,53.900002,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419023414771E9,43.0,19.1,1.0,75.599998,43.0,74.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.423797659705E9,45.0,3.8,5.0,75.300003,42.0,73.0,0.0,71.699997,48.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.423793386206E9,45.0,3.8,5.0,75.300003,42.0,73.0,9.0,71.699997,47.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42379368621E9,45.0,3.8,5.0,75.300003,42.0,73.0,9.0,71.699997,47.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.423793746213E9,45.0,3.8,5.0,75.300003,42.0,73.0,0.0,71.699997,47.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.423793446205E9,45.0,3.8,5.0,75.300003,42.0,73.0,0.0,71.699997,47.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.422679365134E9,46.0,0.4,3.0,77.0,43.0,75.0,0.0,69.699997,50.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422680984376E9,46.0,0.4,3.0,77.0,43.0,75.0,0.0,69.699997,51.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422678127132E9,47.0,0.4,3.0,77.0,43.0,75.0,334.0,69.699997,50.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422678107356E9,47.0,0.4,3.0,77.0,43.0,75.0,334.0,69.699997,49.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422679668138E9,46.0,0.4,3.0,77.0,43.0,75.0,0.0,69.699997,50.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422680926135E9,46.0,0.4,3.0,77.0,43.0,75.0,0.0,69.699997,51.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422682188172E9,46.0,0.4,3.0,77.0,43.0,75.0,0.0,69.699997,51.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422678225137E9,47.0,0.4,3.0,77.0,43.0,75.0,0.0,69.699997,50.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422678587638E9,47.0,0.4,3.0,77.0,43.0,75.0,8.0,69.699997,50.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422680688136E9,47.0,0.4,3.0,77.0,43.0,75.0,0.0,69.699997,50.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422680748139E9,46.0,0.4,3.0,77.0,43.0,75.0,0.0,69.699997,50.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422678045557E9,47.0,0.4,3.0,77.0,43.0,75.0,290.0,69.699997,49.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422679185646E9,46.0,0.4,3.0,77.0,43.0,75.0,0.0,69.699997,50.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422680508136E9,46.0,0.4,3.0,77.0,43.0,75.0,9.0,69.699997,50.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422679605137E9,47.0,0.4,3.0,77.0,43.0,75.0,0.0,69.699997,50.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.42267924513E9,47.0,0.4,3.0,77.0,43.0,75.0,0.0,69.699997,50.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422682125173E9,46.0,0.4,3.0,77.0,44.0,75.0,0.0,69.699997,51.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422678167641E9,47.0,0.4,3.0,77.0,43.0,75.0,315.0,69.699997,50.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.42267870714E9,47.0,0.4,3.0,77.0,43.0,75.0,0.0,69.699997,50.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.422680628137E9,46.0,0.4,3.0,77.0,43.0,75.0,0.0,69.699997,50.299999,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41803427977E9,42.0,0.4,6.0,73.300003,39.0,72.199997,4.0,71.400002,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.426566327464E9,41.0,0.4,3.0,77.400002,39.0,74.599998,7.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426564303458E9,41.0,15.8,3.0,78.400002,39.0,74.599998,668.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426565145526E9,41.0,0.4,3.0,78.400002,39.0,74.599998,208.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426563583466E9,41.0,15.8,3.0,78.400002,39.0,74.599998,671.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426563886566E9,41.0,15.8,3.0,78.400002,39.0,74.599998,654.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426566715683E9,40.0,0.4,3.0,77.400002,39.0,74.599998,0.0,75.0,43.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426567838754E9,40.0,0.4,3.0,76.400002,39.0,74.599998,0.0,75.0,43.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426566585461E9,40.0,0.4,3.0,77.400002,39.0,74.599998,0.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426563705461E9,41.0,15.8,3.0,78.400002,39.0,74.599998,648.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426565565487E9,41.0,0.4,3.0,78.400002,39.0,74.599998,208.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426563943478E9,41.0,15.8,3.0,78.400002,39.0,74.599998,643.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42656406669E9,41.0,15.8,3.0,78.400002,39.0,74.599998,664.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426565863459E9,41.0,0.4,3.0,78.400002,39.0,74.599998,210.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426565446463E9,41.0,0.4,3.0,78.400002,39.0,74.599998,204.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42656760546E9,40.0,0.4,3.0,77.400002,39.0,74.599998,0.0,75.0,43.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42656652346E9,41.0,0.4,3.0,77.400002,39.0,74.599998,0.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426564955461E9,41.0,0.4,3.0,78.400002,39.0,74.599998,204.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426563763459E9,41.0,15.8,3.0,78.400002,39.0,74.599998,673.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426565803626E9,41.0,0.4,3.0,78.400002,39.0,74.599998,203.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426564363649E9,41.0,15.8,3.0,78.400002,39.0,74.599998,638.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42656456946E9,41.0,0.4,3.0,78.400002,39.0,74.599998,204.0,75.0,43.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426564245464E9,41.0,15.8,3.0,78.400002,39.0,74.599998,655.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426564425857E9,41.0,15.8,3.0,78.400002,39.0,74.599998,238.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426567005461E9,41.0,0.4,3.0,77.400002,39.0,74.599998,0.0,75.0,43.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426564486459E9,41.0,15.8,3.0,78.400002,39.0,74.599998,204.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
